composition,Ms
Cs2Fe2O5,675512.8777649952
Cs2FeF5,313019.2338975958
Cs2FeH2Cl5O,175785.0551379427
Cs2FeHF5,281625.9852574785
Cs2FeNi(CN)6,70577.685827804
Cs2FeO4,130901.19274639522
Cs2GaFeS4,183363.56439428774
Cs2GdAgCl6,199893.73021593536
Cs2GdAuCl6,199391.29367736971
Cs2GdCl5,232613.55865885704
Cs2HgMoF6,74014.12516151405
Cs2HgPdF6,84731.74684719305
Cs2IrF6,62030.22010660232
Cs2K4Fe2O5,268809.45027316397
Cs2KAuCl6,54409.868984726694
Cs2KAuF6,87813.07887029463
Cs2KCr(CN)6,78305.59762078451
Cs2KCrCl6,91614.39444624804
Cs2KCrF6,163627.86330239984
Cs2KFeF6,263272.8876914011
Cs2KMn(CN)6,54354.62200924312
Cs2KMn3F12,409312.06848250533
Cs2KMnF6,213113.18012398147
Cs2KMoBr6,71700.54019310896
Cs2KMoCl6,83704.6126216133
Cs2KMoF6,149675.3214055009
Cs2KMoI6,58019.60642103928
Cs2KNiF6,54611.04812653746
Cs2KTaCl6,55364.22738114473
Cs2KTaF6,88877.3830127066
Cs2KTiF6,52600.23732129866
Cs2KU2(Si2O7)2,72947.28156897366
Cs2KVF6,107582.06661034288
Cs2La2O5,93254.56362244439
Cs2Li14Tb3O14,71686.10582013614
Cs2LiAuF6,107259.27795176046
Cs2LiCr(CN)6,91813.8075712082
Cs2LiCr3F12,289841.48680342943
Cs2LiCrF6,154317.86558271493
Cs2LiEuCl6,180628.30162690763
Cs2LiGdCl6,213681.67343728323
Cs2LiMn(CN)6,63283.15318108757
Cs2LiMn3F12,437230.63894400635
Cs2LiMnO4,127923.75086789703
Cs2LiMoBr6,85095.05716339599
Cs2LiMoCl6,100111.91792904842
Cs2LiMoF6,163412.89855675393
Cs2LiMoI6,68164.28539485118
Cs2LiNbF6,108085.07516890301
Cs2LiPdF6,55563.60055107561
Cs2LiTaBr6,56464.6124717523
Cs2LiTaCl6,66702.7409593212
Cs2LiTaF6,108287.90814056412
Cs2LiV3F12,186717.20409586065
Cs2Lu2O5,53249.15639495494
Cs2Mg(FeS2)2,290617.0181051628
Cs2Mg(ReO4)2,63021.958496326646
Cs2MgMnV2(BrO3)2,176630.91103264975
Cs2MgMnV2(ClO3)2,212314.02525267133
Cs2MgMo2(O2F3)2,63509.92927588849
Cs2Mn(PSe3)2,133434.16589175482
Cs2Mn(TeS3)2,134604.64711490375
Cs2Mn2(MoO4)3,258952.71954028355
Cs2Mn2O5,551721.0613249585
Cs2Mn3S4,557892.7889975961
Cs2Mn3Se4,502784.7927537237
Cs2Mn3Te4,419952.45518489525
Cs2MnBr4,160728.57708031908
Cs2MnCl4,206587.14433219732
Cs2MnCl6,102639.3525104373
Cs2MnF4,337492.52985788666
Cs2MnF5,240155.06845315764
Cs2MnF6,183720.67449427993
Cs2MnFe(CN)6,163638.5193798485
Cs2MnHgF6,251273.55971689743
Cs2MnNiF6,372761.9112862791
Cs2MnO4,61336.50708983265
Cs2MnS2,278072.6870772613
Cs2MnSe2,248994.9523559858
Cs2MnTe2,188651.553792991
Cs2MnV2(BrO3)2,163804.31921146423
Cs2MnV2(ClO3)2,183249.6613812835
Cs2Mo3P5O19,150341.2584369709
Cs2MoBr6,58645.56476118576
Cs2MoCl6,67234.91053266711
Cs2MoN(Cl2O)2,97139.7973863022
Cs2Na2IrO4,170169.29927471824
Cs2Na6Al6Ge7O30,72139.65449527925
Cs2NaAuCl6,58844.472433319475
Cs2NaAuF6,99144.13041814078
Cs2NaCr(CN)6,86093.46890224668
Cs2NaCrCl6,96940.3190999373
Cs2NaCrF6,173319.37003126074
Cs2NaEuCl6,166866.30467608545
Cs2NaFeF6,294718.2420314641
Cs2NaGdCl6,196715.0235447844
Cs2NaLiF6,53804.08483581124
Cs2NaMn(CN)6,59257.05532506361
Cs2NaMn3F12,427322.8261679152
Cs2NaMnF6,236999.95684497396
Cs2NaMoBr6,79399.36931225099
Cs2NaMoCl6,93198.86334389752
Cs2NaMoF6,162172.63188800754
Cs2NaMoI6,63784.89073063775
Cs2NaRuF6,52572.92125916994
Cs2NaTaBr6,52723.15222268649
Cs2NaTaCl6,61974.795231086246
Cs2NaTaF6,99936.38636138037
Cs2NaTiF6,62572.67523863904
Cs2NaUBr6,69714.22858099175
Cs2NaUCl6,84616.21629439984
Cs2NaVF6,115108.67791039096
Cs2NbAgF6,93551.853849207
Cs2NbCuF6,103269.74251958354
Cs2NbTlF6,83008.1082010799
Cs2Nd2O5,66292.59219460122
Cs2Ni(NO3)4,68969.63551009749
Cs2Ni(PS3)2,62748.093125540894
Cs2Np2O5,300274.9400996582
Cs2NpBr6,76539.86362294614
Cs2NpO3,189831.47646716275
Cs2NpO4,65250.900554095526
Cs2OsBrClF4,80235.72609638184
Cs2Pa2O5,96550.53309044937
Cs2PrO3,67443.93078288515
Cs2Pt2O5,72515.83281613098
Cs2Pu(Cl2O)2,68945.98499516277
Cs2PuCl6,124696.02459067715
Cs2PuO4,130615.00402386817
Cs2RbAuCl6,51930.80097583365
Cs2RbAuF6,82168.13329050607
Cs2RbCuF6,103514.07958839535
Cs2RbEuCl6,139550.23426779214
Cs2RbFeF6,236859.45667153414
Cs2RbGdCl6,165262.21101081002
Cs2RbNbF6,83647.78060832793
Cs2RbTaF6,82153.06788458377
Cs2ReCl6,100457.94824893298
Cs2ReF6,164541.63447890454
Cs2ReO4,54600.41176215219
Cs2Rh2O5,104944.51742439368
Cs2RhF6,56022.674392881585
Cs2RuAuF6,52886.297342383354
Cs2RuO4,136277.36391195504
Cs2Sb2SO5F6,64081.01069102337
Cs2Sc2O5,116036.48314388405
Cs2TaAgBr6,54310.9572817523
Cs2TaAgCl6,62892.53486016576
Cs2TaCuBr6,58810.30625720779
Cs2TaCuCl6,68734.41920118978
Cs2TaTlF6,87482.36863027513
Cs2Tb2O5,50063.13083924322
Cs2TbO3,62966.96214613146
Cs2TcCl6,99943.08309955616
Cs2TcI6,70337.56215236866
Cs2TeSO10,190291.4858008906
Cs2Ti2O5,111373.17696848155
Cs2TlCrF6,136537.115770989
Cs2TlFeF6,247431.36473805303
Cs2TlMoF6,140307.51619736815
Cs2TlVF6,99073.24920600234
Cs2Tm2Mg(WO4)4,52066.70194028258
Cs2Tm2O5,104608.94854793318
Cs2TmCl5O,56966.86216367472
Cs2U(PdSe2)3,54473.202625180646
Cs2U2O5,198440.67540936655
Cs2UCl6,61438.00852100024
Cs2UHg2Se5,53187.24772152766
Cs2V2O5,134623.4307310807
Cs2V4O9,150677.76733136212
Cs2VAgF6,103221.57055944383
Cs2VF6,62247.97687226975
Cs2WBr6,59054.19509064444
Cs2WCl6,67337.65703668733
Cs2WSO4,82315.95384598298
Cs2Y2O5,100477.4413064169
Cs2Zr2Mn(MoO4)6,68015.91856294623
Cs2Zr2O5,82838.79676673158
Cs2ZrCu3F12,53666.05789038267
Cs2ZrFe2(MoO4)6,142169.05937667747
Cs2ZrMn(PO4)3,132281.8195647072
Cs3(Cr5Se8)4,439676.8603326961
Cs3(FeS2)2,237764.044378179
Cs3Ac,56308.69531182484
Cs3Cl5O,115615.20359411549
Cs3CoBr5,76028.10671043996
Cs3CoCl5,90686.23596354986
Cs3Cr2Br9,118239.45233225074
Cs3Cr2Cl9,134230.42995839173
Cs3Cr2I9,91304.75277396926
Cs3Eu(Si2O5)3,125271.0021110216
Cs3EuCl6,129325.62766266333
Cs3EuF6,215784.3869936174
Cs3Fe2Cl9,227462.80743295493
Cs3Fe2F9,408090.9604868659
Cs3FeF6,211459.10277249364
Cs3FeO3,284078.41999239987
Cs3FeS3,153615.39452604397
Cs3FeSe3,137196.1737747501
Cs3GdCl6,153244.62945789858
Cs3KZr2(Si3O10)2,67642.9077554476
Cs3Li2Fe(MoO4)4,94310.76574438073
Cs3Mn3V4O16,262701.39140308567
Cs3Mn4(PO3)12,227132.56878438022
Cs3MnBr5,123624.79260171366
Cs3MnCl5,144749.98091556953
Cs3MnH5,218258.51308029995
Cs3MnI5,103275.92207011173
Cs3Mo2Br9,77342.02843588527
Cs3Mo2Cl9,87979.20694718508
Cs3Mo2I9,59788.399466202754
Cs3Mo6(P5O19)2,146545.40192291417
Cs3NiCl5,59261.60107582975
Cs3Np(Cl2O)2,56718.98311262962
Cs3Re2Cl10O,54804.207396582104
Cs3TlNi3F10,179485.70371691673
Cs3UF6,94303.20348019717
Cs3V2Cl9,89081.95991434662
Cs3V2O2F7,72590.17037342017
Cs3V4As4H2O21,56978.12215449004
Cs3VF6,87550.79175461714
Cs3W2Cl9,86896.85708279915
Cs4CdNi3F12,174079.93572581362
Cs4Co3F10,102923.63906805738
Cs4Fe(MoO4)3,84709.335601136
Cs4Fe2O5,402167.9733540505
Cs4Fe3F10,415606.561646479
Cs4FeO4,174929.29168963543
Cs4Ga3FeS8,88998.73203218596
Cs4IrO4,127358.05553793946
Cs4KLiFe2F12,280579.7765507455
Cs4MgMn4H16(Cl3O2)4,214289.81922507114
Cs4Mn(SbCl6)2,72973.08947848214
Cs4Mn2PdF12,230659.26018329235
Cs4Mn3O6,428064.45125081483
Cs4Na2MgV2O8,52014.907543178975
Cs4Ni3F10,195779.886572811
Cs4Pa4O11,50894.06296392757
Cs5CaNi4F15,188269.79940880722
Cs5FeO4,177857.8971245141
Cs5V5FeCl6O13,88903.08120163059
Cs6Co2O7,263922.1360037001
Cs6Cr2O7,106230.47962858394
Cs6Fe2O5,223440.54736660994
Cs8Fe2O7,222420.27674488525
CsAcAs,66890.48041748561
CsAlFe3(SiO4)3,477869.16685374285
CsAlH24(SO10)2,193964.7589007046
CsAlNiF6,146143.28936163368
CsBa2Co2F9,248574.6141360737
CsBa2Cr2F11,218965.71171044937
CsBa2Ni2F9,169008.40830597372
CsC(OF)2,82436.3304139116
CsCa2TiO6,183596.2263859361
CsCdO3,149871.6369166647
CsCe,158747.0269689736
CsCeAs,76564.30012418717
CsCeO3,177686.40507935212
CsCeTe,131507.04575524366
CsCoCl3,209257.06171317658
CsCoCuF6,246700.47552866288
CsCoCuS2,249619.94067599738
CsCoF3,204228.14279778744
CsCoN,52066.1022694622
CsCoNiF6,131010.36817946367
CsCoO2,490009.5296736995
CsCoPO4,231372.99465263326
CsCoW(OF)3,187094.24780808476
CsCr(MoO4)2,116268.60631661412
CsCr5S8,504530.51182606805
CsCr5Se8,448552.3156812487
CsCr5Te8,360807.9089580491
CsCrBr3,229344.7733459723
CsCrCl3,260194.34409431237
CsCrCoF6,376636.55234499933
CsCrCuF6,256779.9228376152
CsCrF4,296372.16389977204
CsCrF5,197699.17410882236
CsCrFeF6,428922.1033620836
CsCrH18Br2N6(ClO4)2,67530.36893489133
CsCrH18N6(ClO2)4,69709.21177556472
CsCrI2,238195.45361726842
CsCrI3,181670.74741905238
CsCrNiF6,323782.1395977054
CsCrP2S7,97259.89125823477
CsCuCl3,61554.794536802176
CsCuNiF6,68351.05163598548
CsCuRhF6,62430.17637060091
CsDyAs,84261.31564053142
CsDyO3,200474.7590820584
CsEr2O4,72472.81532743681
CsErO3,205248.54931913494
CsErTe,131399.8457174423
CsEu,516969.46986267157
CsEu(MoO4)2,288648.5275507184
CsEu(WO4)2,326867.835822886
CsEu3,971901.2680924666
CsEuCl3,185301.36055724477
CsEuO3,143556.0819836008
CsEuPO4,556700.6269708881
CsEuS2,70498.3439957248
CsEuTa6Cl18,94800.00259450071
CsFe(MoO4)2,215756.0678103904
CsFe(OF2)2,131686.8544278069
CsFe(SO4)2,265263.5528002899
CsFe(SeO4)2,212775.5689259312
CsFe2Se3,285317.7646501398
CsFe2Te3,200222.12138117637
CsFe4As3,290613.52020954597
CsFeAgF6,272666.17343845434
CsFeBr3,233250.05665560867
CsFeBr4,198444.19963315147
CsFeCl3,272705.41899039876
CsFeCl4,254126.36953769
CsFeCoF6,504185.35344093386
CsFeCuS2,332813.0745597608
CsFeF3,502376.87233716156
CsFeF4,494830.4725712675
CsFeN,64048.072738642804
CsFeNiF6,470109.4082707504
CsFeO2,606846.9667917935
CsFeO3,335082.3165156554
CsFeP(H6O5)2,151243.90067391016
CsFeP2H3CO10,190274.1211535785
CsFeS2,203038.7036714531
CsFeSiO4,377480.9968081796
CsGaCuF6,64973.750804042465
CsGaNiF6,137664.58353871142
CsGd,781874.3503862255
CsGd(MoO4)2,342893.1145399669
CsGd(WO4)2,374039.900760859
CsGd2Cl7,423328.1343823359
CsGdAs,83805.25494832676
CsGdMnSe3,244083.10805357763
CsGdO2,848684.612493635
CsGdO3,195416.54608043775
CsGdTe,134291.38958168039
CsHfO3,121251.74350137054
CsHfTe2,75695.306001459
CsHo2O4,71775.35715486205
CsHo3,114680.05242871847
CsHoCoSe3,155735.41436111755
CsHoMnSe3,244912.2180963303
CsHoO3,203489.4030450428
CsHoTe,134415.3293684339
CsIn(SO5)2,156838.26720124664
CsInCuF6,57479.02557215004
CsIr,175398.18135376635
CsIrO3,135818.96371323595
CsK2AuF6,80239.70119856745
CsK2CoO2,136816.45903694688
CsK2MoF6,122431.78715512705
CsK2NbF6,78634.83370723049
CsK2TaF6,60072.19697587836
CsK2VF6,87905.23607372072
CsLa2O4,60670.52936539691
CsLaAs,50598.09079242822
CsLaH4(SO4)2,123124.48441113492
CsLaO3,177734.51858177801
CsLaSb,62469.990284813226
CsLaW2,257052.09364166745
CsLi2C,121719.23060641305
CsLi7(NiO3)2,191266.0645450698
CsLiAcO3,74280.47400076881
CsLiH4W2SO3,358634.0266131598
CsLiMnS2,378681.15860867634
CsLiN2,400822.07489323756
CsLu2O4,75862.13170078308
CsLuO3,217290.0899369304
CsMg14Cr,89721.53925037589
CsMg14CrO16,91127.6059681904
CsMg14FeO16,117289.57429899303
CsMg14MnO16,122348.73026354503
CsMg14V,84085.79399397358
CsMg14WO16,79259.87308363289
CsMg30FeO32,71232.28616570156
CsMg30MnO32,56988.042023530754
CsMg6CoO8,132658.72172610197
CsMg6Cr,184119.33310695132
CsMg6CrO8,181629.21919197546
CsMg6Fe,95741.52934026881
CsMg6Mn,168714.42032645043
CsMg6Ti,76773.87216432697
CsMg6V,159229.45949152723
CsMg6WO8,139118.62799238044
CsMgAl(MoO4)2,63136.47194965954
CsMgFe(MoO4)2,218523.88695626904
CsMgFe(SO4)2,148933.14024349942
CsMgFeF6,318606.6284174541
CsMgMnP3HO10,192157.59455929758
CsMgNb(PO4)2,80274.84398002652
CsMgNiF6,66130.37660446354
CsMgO3,175896.8085980347
CsMgV2O5,160393.29006443435
CsMn(CN)3,73558.9117193198
CsMn(PO3)4,147015.89461866248
CsMn(PO3)6,131221.86036183793
CsMn2(PO3)6,195273.46063349672
CsMn2V2ClO7,457568.03516266344
CsMn4Cl9,529744.2840232652
CsMnAs,419858.8772470679
CsMnBr3,274420.8409176614
CsMnCl3,328156.9686036725
CsMnCr(CN)6,141896.67246806074
CsMnCrF6,476730.80023094115
CsMnCu3Se4,113737.14640054962
CsMnCuF6,301970.64374745544
CsMnF3,573338.6864417688
CsMnF4,437672.9417797573
CsMnFeF6,591865.9342374833
CsMnH4(OF2)2,268677.6128634838
CsMnH5(SO5)2,189368.59222720654
CsMnI3,222873.14828461045
CsMnN,195844.03615489736
CsMnP,205117.92892437
CsMnP3HO10,162365.48991604504
CsMnSb,408349.43532712315
CsMnSe2,298070.1117824266
CsMnTe2,243145.6750974224
CsMnVF6,437704.79929929005
CsMo2P3O13,68968.72437219806
CsNaEuNb5O15,168742.6617888694
CsNaF3,100123.71306925389
CsNaMo(HO2)2,100014.8747047851
CsNb2(SiO3)8,71270.10516160452
CsNb2O4,88607.50651585402
CsNb6I11,54682.135380804044
CsNbNi(OF2)2,127745.73181134478
CsNd(ClO)4,64727.16725004868
CsNd(SeO6)2,181663.84401434768
CsNd2O4,63182.123840623404
CsNdAs,80052.99251745905
CsNdO3,184389.73276480995
CsNdTe,114853.57405577523
CsNi2F6,221809.50069583696
CsNiC2BrN2,64078.95844842943
CsNiC2N2Cl,66966.16808613413
CsNiCl3,139172.63666700537
CsNiF3,233060.79636741063
CsNiO2,359778.91494379775
CsNiPdF5,154346.2634504609
CsNp2O4,456224.8831971839
CsNp3,1155043.0986391092
CsNpAgS3,167050.5510768949
CsNpCuS3,177845.23203497194
CsNpMoO6,104575.8365437504
CsNpO3,217793.07093545792
CsNpTe2,269053.52456151246
CsO2,123075.24794396978
CsOsNOF5,73149.81698022499
CsP8(WO5)8,92054.23024546074
CsPa2O4,186365.98392374275
CsPaTe2,137863.82745553314
CsPm2O4,64889.122880032744
CsPmO3,187804.54360293146
CsPmSb,51499.78943269901
CsPmTe,135013.883715824
CsPrAs,73772.58776994259
CsPrO3,181004.22750753124
CsPrSb,61797.36513708819
CsPrTe,135679.95931069707
CsPtO3,70612.32290629424
CsPu2O4,596308.8736853055
CsPuO3,319290.58142330917
CsPuTe,467554.78686572245
CsRb2AuCl6,50162.26136452231
CsRb2AuF6,78795.64623717107
CsRb2FeF6,228315.95532787946
CsRb2GdCl6,155088.94690078104
CsRb2MoF6,120648.05649921583
CsRb2NbF6,78709.4179458748
CsRb2TaF6,69193.67546162376
CsRb2VF6,86207.33653026057
CsRbMnF6,156448.86042270405
CsRbN,92746.00956552598
CsRbP,64204.43209463812
CsReF6,159063.1823349509
CsReO2,225081.4661795083
CsRhO3,226872.10938614994
CsRuF6,223313.57244685112
CsSO4,72314.34745140585
CsScBr3,55009.41142570693
CsScCuF6,59846.38268578161
CsScO3,236521.55817368653
CsScTe,155284.56872526248
CsSeBr3,55440.334878557616
CsSi2Mo3P6O25,116847.19737814857
CsSm2I5,58357.76395508913
CsSm2O4,66625.55276445828
CsSmAs,82932.9850795091
CsSmMnSe3,240043.72164535205
CsSmO3,190294.47381307246
CsSmTe,134409.922247078
CsSr2OsO6,56538.24026941913
CsTa2O4,81695.98200166308
CsTb2O4,69895.57215795032
CsTbF5,83015.2877361111
CsTbO3,197844.8160150049
CsThO3,93833.1431174378
CsTi2Cl7,69557.81817326744
CsTi5Te8,72227.28446164574
CsTiBr3,114688.50388984382
CsTiCl3,87468.09819495738
CsTiCuOF5,64779.27134585753
CsTiF4,95124.32148279109
CsTiI3,89254.16720145974
CsTiO3,135691.61726273646
CsTiS2,96638.27004038362
CsTiTe2,92333.3863370337
CsTlCuF6,55252.38007321721
CsTmO3,209690.59732449334
CsU2F9,180216.12720806443
CsU2O4,323409.5567171978
CsU2O6,52986.2532818919
CsUAgS3,110897.95608830343
CsUAgSe3,100597.51275801582
CsUAuSe3,99670.0402869608
CsUBr3,191495.1222735371
CsUCuS3,118833.96822644395
CsUCuSe3,104347.18397082096
CsUCuTe3,87619.36092699546
CsUO3,107669.9377648843
CsUTe2,201015.0206529849
CsUTe3Au,84016.62798875466
CsUTiTe5,68380.37986353437
CsV(MoO4)2,84496.04575390102
CsV(SO4)2,106778.68671134626
CsV2O4,278237.2096563201
CsV2O5,60998.258944526926
CsV2S2O,370740.8527510564
CsV5S8,174364.3755602331
CsV5Se8,300598.0250509506
CsVBr3,172084.49902823358
CsVCl3,198408.3515112735
CsVCuF6,203591.0837272955
CsVF4,204041.277100066
CsVFeF6,366250.0626923166
CsVH12(C2O7)2,55684.09080135892
CsVI3,134967.8733166815
CsVNiF6,254420.7974495273
CsVOF3,94771.5066635822
CsVP2S7,64965.667996762466
CsVPO5,69332.32936132436
CsVZnF6,122770.18549759367
CsYC4O9,78129.11001077457
CsYMnSe3,243158.15046150459
CsYO3,198796.56180238258
CsYb3,126477.35246362744
CsYbMnSe3,253323.0013611897
CsZnFeF6,328635.1132773549
CsZnNiF6,193401.8644998033
CsZrO3,116512.23800762526
CsZrTe2,75342.22870703653
Cu(AgO)2,97174.57969947749
Cu(BrN3)2,205697.70736808082
Cu(BrO6)2,535580.6246467254
Cu(CO4)2,80010.37395506103
Cu(IrO2)2,114272.02127158084
Cu(NO)3,521752.7588704668
Cu(NiO2)2,136735.8888409153
Cu(OsO2)2,350741.2547532477
Cu(PO3)2,86306.38864008733
Cu(PO3)3,118510.11009188807
Cu(RhO2)2,120171.41434597463
Cu(RuO2)2,359552.5014048569
Cu(TcO2)2,577483.8576688559
Cu13Si2(SbO14)2,124950.04991382729
Cu2(SO4)3,177013.71297697246
Cu2As2PbO10,91167.33178800748
Cu2AsO6,184275.45801941282
Cu2AsO8,265668.9131141515
Cu2Bi3Sb3O14,64460.90011971462
Cu2C3NCl5,64241.60777669579
Cu2C4NCl5,64027.02169973428
Cu2ClO3,62933.72597097651
Cu2H3NO5,75712.88341972236
Cu2IO8,242474.36877307485
Cu2Ir2O5,185502.74253710563
Cu2Mo2O5,230562.02171381057
Cu2N5Cl8,171184.96708145615
Cu2NO6,82604.81812024896
Cu2Ni2O5,405811.033108314
Cu2NiO4,264568.17320028046
Cu2NiPt,59198.34045685011
Cu2NiSnS4,94020.41336860825
Cu2NiSnSe4,65911.48336324662
Cu2OF2,246164.0194356743
Cu2Os2O5,190528.0949407817
Cu2P3O10,156485.12008058213
Cu2PC2SO13,148536.90147856902
Cu2PO5,284369.76839180745
Cu2Pt2O5,106755.92609089307
Cu2Re2O5,247627.20808739334
Cu2Rh2O5,103069.52606143117
Cu2Ru2O5,200846.23742329486
Cu2SiO4,224988.37398277747
Cu2Tc2O5,344406.96224180603
Cu2W2O5,135757.85758188966
Cu3(NiO3)4,423953.0055967678
Cu3(P2O7)2,59748.03588511068
Cu3(P3O16)2,128129.41479194236
Cu3(SbO3)4,65478.06907962021
Cu3As4(OF)6,104646.69622788522
Cu3AsF12,86373.35051950077
Cu3Bi2(PO7)2,96576.88057369835
Cu3H8S4(NO8)2,80460.82138229009
Cu3Mo(HO2)4,57336.862456180635
Cu3Mo2(HO5)2,137705.5709535882
Cu3MoSO9,152779.1708122502
Cu3Ni,80930.34967428866
Cu3NiF6,145713.87473068616
Cu3NiH6(ClO3)2,251652.29821815615
Cu3O4,233403.0631763168
Cu3PF12,80246.78673465626
Cu3Ru,181799.7697431829
Cu3RuN,274880.3747459617
Cu3Sb4(OF)6,101669.2705676878
Cu3SbF12,154357.3913883433
Cu3SeO8,57430.64690785676
Cu4(PO4)3,116351.40314215748
Cu4OF6,305956.8840774766
Cu4PtO5,159259.89783117318
Cu4Si(GeO4)3,149193.282991752
Cu4Si2NiS7,66688.93580485355
Cu5H14(SO9)2,123347.47031383659
Cu5H8(ClO5)2,52204.049339672514
Cu6Bi(AsO7)3,157160.22520813294
Cu6MoC20S4N5Cl9,98011.79498992315
Cu6NiO6,78024.75849113974
Cu6OF11,325938.88205323496
Cu7S2O21,158654.55518610883
Cu8NiSb3S13N6,135867.34480001288
Cu8O7,98483.61791896031
CuAg2P2O7,54803.82850778128
CuAgAs2H3O8,52467.00897870085
CuAgF3,114937.57516087197
CuAu2C4N4(Cl2O3)2,107875.6474234218
CuAuO2,159447.04600285314
CuBO3,242896.01884093738
CuBr4(NO)2,210494.22676763483
CuBrO2,52925.75459217832
CuC2(SN2)2,198362.8867605346
CuC2(SN3)2,381916.06941332534
CuC4(NO2)4,66040.13585270951
CuC4(NO5)2,118618.40526061681
CuC4S4(NO6)2,50075.316245629176
CuC6,75292.45637649277
CuCO3,70462.07865988776
CuCl3,75046.26514795332
CuCl3O2,242881.05571208108
CuCl4,192736.71293283688
CuGeN2,125692.28826716966
CuH16PtC4N4O11,69741.33763835281
CuH6S2(NO4)2,97372.78006914604
CuHO2,130906.57038695019
CuHgO2,99369.62138573048
CuIrO3,200969.76924683157
CuMoF6,174742.1884392748
CuMoO4,107458.96568537818
CuNi,192439.942969077
CuNi2(PO4)2,200755.42075491184
CuNi3,337939.7643781867
CuNi3(CO3)8,153055.4370723525
CuNi3N,184008.36156479994
CuNiO3,525846.7898114183
CuNiPd,135139.46077059754
CuNiPd2,120851.45205791434
CuO2F,58516.6819382634
CuP4(RuO7)2,104694.24572721787
CuPNO5,72137.31614036247
CuPO4,183413.59213509905
CuPbF6,84900.72892574462
CuPdF6,98131.04187003242
CuPt(NCl)4,239782.0927031437
CuPtF6,104274.71628130562
CuPtO3,246229.9570751514
CuRh,202574.67238924262
CuRhO3,367531.20283063303
CuS2(NO4)2,226766.70078194662
CuS2(NO7)2,113585.65649020838
CuSN4O5,136953.3286796819
CuSO7,177867.27088864334
CuSeClO5,211264.98208471606
CuSiIrRh,66206.40704935415
CuSiMoPt,67489.41232539457
CuSiN2,72793.67535272296
CuSiTcNi,132491.04576497522
CuSn(O2F3)2,380261.7611337656
CuSn(PO4)2,61128.93849770657
CuSnO12,247627.49504379302
CuTe(PO4)2,58328.46983349864
CuTeNO4,64443.366623496746
CuTeO4,63454.726157419216
CuWO3F2,106708.88162856814
CuWO4,129960.6235313025
Dy(Al2Cr)4,116208.2245423654
Dy(Al2Fe)4,262012.3089877079
Dy(ClO2)3,177335.43402320094
Dy(CrGe)2,187158.53240980432
Dy(CrS2)3,453294.5362781417
Dy(CrSi)2,133181.37340933378
Dy(CuO2)2,122909.48588168097
Dy(Fe2Ge)2,642441.4986938155
Dy(Fe2Si)2,368048.45232251263
Dy(FeB)2,193098.03061353482
Dy(FeGe)2,211992.9241919134
Dy(FeO2)2,940769.2294362034
Dy(GaCo)6,510858.0218838578
Dy(GaFe)6,555660.5999098559
Dy(HgO2)2,83629.91656094382
Dy(MnAl2)4,366009.8792913992
Dy(MnGe)2,444628.76114506455
Dy(MnGe)6,559057.5704607555
Dy(MnSi)2,418462.75644036994
Dy(MnSn)6,516408.37389895535
Dy(MoO2)2,292962.08148664364
Dy(NO5)3,158574.6368842142
Dy(NiO2)2,341511.1404461325
Dy(OsO2)2,102822.42848412985
Dy(PbO2)2,75466.54756734525
Dy(PdO2)2,292118.9056037559
Dy(PtO2)2,223290.15895442732
Dy(ReO2)2,306794.00742451154
Dy(RuO2)2,105152.93826645658
Dy(SnO2)2,62222.608599659776
Dy(TcO2)2,309924.6036489855
Dy2Ag2O5,64992.99058603702
Dy2AgO4,84611.15399309686
Dy2AgPb,71023.56257508301
Dy2Al2Fe15,1028866.6977596284
Dy2Al3Fe14,1019268.7982341923
Dy2Al5Fe12,784529.2706535239
Dy2AlCr,366838.1037075982
Dy2AlV,325437.22345627355
Dy2AsAu,86982.47708853745
Dy2AuO4,84265.13171713616
Dy2BiO4,79163.09530235917
Dy2BiPd,85718.28768688202
Dy2C,56804.940660372304
Dy2Co12P7,184674.46316502916
Dy2Co17,1000430.7527448466
Dy2Co2O5,457638.93349507934
Dy2Co7B3,232930.2882036144
Dy2CoGe,92534.76189828075
Dy2CoO4,279512.16337454866
Dy2CoPtO6,234704.8260582938
Dy2Cr2O5,558075.2969677541
Dy2CrAs,321239.63440094044
Dy2CrAu,375148.7122809553
Dy2CrBi,286166.8934462723
Dy2CrGa,386408.8627438655
Dy2CrGe,394242.41267145803
Dy2CrHg,368343.20387648797
Dy2CrIn,366954.877419609
Dy2CrIr,409537.8283241385
Dy2CrO4,362461.18996766134
Dy2CrPd,391497.72182627156
Dy2CrPt,418838.2832794206
Dy2CrRh,409555.4765837717
Dy2CrRu,412421.2366286891
Dy2CrSb,301269.98815007723
Dy2CrSbO7,203659.64003852464
Dy2CrSi,392506.15929097176
Dy2CrSn,357022.23247762054
Dy2CrTe,331914.0235793064
Dy2Cu(GeO4)2,58273.76998679694
Dy2Cu2O5,149662.43447566882
Dy2CuO4,93602.18122530574
Dy2Er2O5,84650.35538168678
Dy2ErTl,112007.91625964548
Dy2F3,281187.0767587293
Dy2Fe14B,1269004.4475699193
Dy2Fe17,1384274.1287550365
Dy2Fe17C3,1192482.6000927838
Dy2Fe17N3,1306886.3776595995
Dy2Fe2O5,658959.0679600344
Dy2Fe6Co8B,1014027.2307401214
Dy2FeAs,128150.18529626504
Dy2FeBi,106706.63856062705
Dy2FeGe,179795.64502744144
Dy2FeIr,166992.0984853791
